X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
0.057,-4513,0.057,6847,0.057,-19931,0.057,-18889,0.057,10878,0.057,27974,0.057,12567,0.057,37237,0.057,-1762,0.057,-3899,0.057,5339,0.057,-6294,0.057,22227,0.057,34641,0.057,32372,0.057,32719,0.057,15594,0.057,23753,0.057,27084,0.057,24099,0.057,25675,0.057,37477,0.057,29242,0.057,12759,0.057,30001,0.057,28413,0.057,26634,0.057,35619,0.057,33411,0.057,26438,0.057,9988,0.057,5344,0.057,15363,0.057,-7697,0.057,20150,0.057,31583,0.057,28058,0.057,31805,0.057,11683,0.057,552,0.057,29893,0.057,18461,0.057,17598,0.057,19500,0.057,11097,0.057,19768,0.057,12723,0.057,3770
0.058,-8013,0.058,-1987,0.058,-20436,0.058,-18855,0.058,1382,0.058,19929,0.058,19434,0.058,36723,0.058,-9988,0.058,-13084,0.058,-3216,0.058,-14586,0.058,11549,0.058,29511,0.058,32157,0.058,31003,0.058,6838,0.058,14661,0.058,20941,0.058,17786,0.058,17110,0.058,33552,0.058,33158,0.058,19527,0.058,26193,0.058,23682,0.058,23988,0.058,33372,0.058,35298,0.058,31604,0.058,17392,0.058,11507,0.058,16256,0.058,-3969,0.058,25258,0.058,35858,0.058,33631,0.058,36640,0.058,17413,0.058,6034,0.058,30575,0.058,24215,0.058,20312,0.058,22749,0.058,17480,0.058,26419,0.058,18197,0.058,7947
0.06,-10432,0.06,-9019,0.06,-19343,0.06,-17714,0.06,-6265,0.06,9647,0.06,24966,0.06,31838,0.06,-16359,0.06,-20279,0.06,-10526,0.06,-19990,0.06,862,0.06,21349,0.06,28034,0.06,25756,0.06,-2443,0.06,4268,0.06,12756,0.06,9652,0.06,6948,0.06,26038,0.06,33852,0.06,25313,0.06,19380,0.06,15846,0.06,18093,0.06,27207,0.06,33058,0.06,34179,0.06,24655,0.06,17778,0.06,13698,0.06,1253,0.06,27450,0.06,36530,0.06,36470,0.06,37964,0.06,21199,0.06,12812,0.06,27571,0.06,27571,0.06,19632,0.06,23154,0.06,22729,0.06,31985,0.06,24563,0.06,13592
0.062,-11477,0.062,-13630,0.062,-17169,0.062,-15999,0.062,-11739,0.062,-1638,0.062,27980,0.062,23065,0.062,-20186,0.062,-25016,0.062,-15597,0.062,-22369,0.062,-8323,0.062,11778,0.062,20308,0.062,17586,0.062,-10552,0.062,-6311,0.062,3443,0.062,789,0.062,-2889,0.062,15853,0.062,30828,0.062,28699,0.062,10709,0.062,6413,0.062,9716,0.062,17959,0.062,26978,0.062,32686,0.062,30163,0.062,22596,0.062,7632,0.062,7131,0.062,26152,0.062,32811,0.062,35346,0.062,35044,0.062,22044,0.062,19837,0.062,20890,0.062,27645,0.062,15155,0.062,20049,0.062,25329,0.062,35163,0.062,30849,0.062,20637
0.063,-11430,0.063,-15795,0.063,-14540,0.063,-14163,0.063,-14851,0.063,-11754,0.063,27566,0.063,12391,0.063,-21884,0.063,-27153,0.063,-18115,0.063,-22643,0.063,-15205,0.063,2330,0.063,10231,0.063,8099,0.063,-16380,0.063,-15395,0.063,-5161,0.063,-7172,0.063,-11335,0.063,4950,0.063,24012,0.063,28582,0.063,1265,0.063,-3390,0.063,424,0.063,7227,0.063,17864,0.063,27328,0.063,32676,0.063,24582,0.063,-619,0.063,12859,0.063,21483,0.063,25653,0.063,30110,0.063,27994,0.063,19292,0.063,25871,0.063,11208,0.063,24041,0.063,7976,0.063,13778,0.063,24478,0.063,34750,0.063,35804,0.063,27799
0.065,-10828,0.065,-16368,0.065,-12021,0.065,-12501,0.065,-16174,0.065,-19624,0.065,23102,0.065,1523,0.065,-21702,0.065,-27358,0.065,-18903,0.065,-21375,0.065,-18918,0.065,-5714,0.065,-424,0.065,-1505,0.065,-19903,0.065,-21991,0.065,-11720,0.065,-13164,0.065,-17505,0.065,-5162,0.065,14511,0.065,24712,0.065,-7334,0.065,-11961,0.065,-8439,0.065,-3418,0.065,6965,0.065,18452,0.065,31082,0.065,23161,0.065,-9719,0.065,17265,0.065,13862,0.065,15943,0.065,21837,0.065,18025,0.065,13077,0.065,29565,0.065,350,0.065,17378,0.065,-747,0.065,5575,0.065,20151,0.065,30094,0.065,38120,0.065,33836
0.067,-9877,0.067,-15771,0.067,-9376,0.067,-10702,0.067,-15977,0.067,-24628,0.067,15440,0.067,-7981,0.067,-20524,0.067,-26384,0.067,-18426,0.067,-19287,0.067,-20189,0.067,-11415,0.067,-10307,0.067,-9813,0.067,-21309,0.067,-25523,0.067,-16022,0.067,-17086,0.067,-21131,0.067,-13047,0.067,4062,0.067,17755,0.067,-13840,0.067,-18503,0.067,-15627,0.067,-12274,0.067,-3478,0.067,7783,0.067,25622,0.067,18225,0.067,-18362,0.067,18926,0.067,4695,0.067,5354,0.067,11525,0.067,7009,0.067,4555,0.067,29789,0.067,-10149,0.067,8677,0.067,-9789,0.067,-3256,0.067,12908,0.067,21920,0.067,36951,0.067,37358
0.068,-8538,0.068,-14341,0.068,-7154,0.068,-8947,0.068,-15176,0.068,-26970,0.068,6081,0.068,-14867,0.068,-18807,0.068,-24839,0.068,-16871,0.068,-17062,0.068,-19729,0.068,-14622,0.068,-17841,0.068,-16004,0.068,-20583,0.068,-26804,0.068,-18300,0.068,-19093,0.068,-22525,0.068,-18290,0.068,-5838,0.068,8747,0.068,-18064,0.068,-22559,0.068,-20323,0.068,-18620,0.068,-11995,0.068,-3206,0.068,16759,0.068,10630,0.068,-25067,0.068,17015,0.068,-4084,0.068,-4351,0.068,960,0.068,-3241,0.068,-4691,0.068,26452,0.068,-18765,0.068,-584,0.068,-17398,0.068,-11288,0.068,3839,0.068,11681,0.068,31795,0.068,37160
0.07,-7051,0.07,-12514,0.07,-5362,0.07,-7020,0.07,-13901,0.07,-27093,0.07,-3470,0.07,-18748,0.07,-16987,0.07,-22896,0.07,-15055,0.07,-15079,0.07,-18207,0.07,-15767,0.07,-22534,0.07,-19839,0.07,-18983,0.07,-26118,0.07,-18405,0.07,-19173,0.07,-22247,0.07,-20996,0.07,-14091,0.07,-503,0.07,-20242,0.07,-24544,0.07,-22636,0.07,-22327,0.07,-18068,0.07,-12361,0.07,6464,0.07,1456,0.07,-29144,0.07,11764,0.07,-11379,0.07,-11758,0.07,-8052,0.07,-11557,0.07,-13145,0.07,19676,0.07,-24797,0.07,-8853,0.07,-22582,0.07,-17331,0.07,-4909,0.07,596,0.07,23362,0.07,32921
0.072,-5379,0.072,-10571,0.072,-3728,0.072,-4855,0.072,-12474,0.072,-25744,0.072,-11769,0.072,-20378,0.072,-15058,0.072,-21028,0.072,-13212,0.072,-12972,0.072,-16056,0.072,-15499,0.072,-24640,0.072,-21532,0.072,-17237,0.072,-24392,0.072,-17445,0.072,-18109,0.072,-20860,0.072,-21509,0.072,-19647,0.072,-8570,0.072,-20575,0.072,-24800,0.072,-22747,0.072,-23617,0.072,-21493,0.072,-19301,0.072,-3775,0.072,-7133,0.072,-30768,0.072,4067,0.072,-16602,0.072,-16854,0.072,-14739,0.072,-17155,0.072,-19695,0.072,10882,0.072,-28087,0.072,-15273,0.072,-25436,0.072,-21063,0.072,-12125,0.072,-9175,0.072,13164,0.072,25346
0.073,-3598,0.073,-8436,0.073,-1924,0.073,-2690,0.073,-10781,0.073,-23818,0.073,-17630,0.073,-20010,0.073,-13295,0.073,-18851,0.073,-11316,0.073,-11085,0.073,-13928,0.073,-14419,0.073,-24861,0.073,-21344,0.073,-15415,0.073,-22098,0.073,-16021,0.073,-16393,0.073,-18755,0.073,-20614,0.073,-22397,0.073,-14675,0.073,-19806,0.073,-23952,0.073,-21486,0.073,-23154,0.073,-22316,0.073,-23409,0.073,-12336,0.073,-14234,0.073,-30315,0.073,-4784,0.073,-19471,0.073,-19425,0.073,-18882,0.073,-20079,0.073,-23740,0.073,1433,0.073,-28861,0.073,-19431,0.073,-26126,0.073,-22677,0.073,-17308,0.073,-16319,0.073,2740,0.073,15392
0.075,-2049,0.075,-6451,0.075,-246,0.075,-467,0.075,-8993,0.075,-21529,0.075,-21250,0.075,-18499,0.075,-11311,0.075,-16458,0.075,-9402,0.075,-9147,0.075,-11644,0.075,-13192,0.075,-23501,0.075,-19761,0.075,-13411,0.075,-19614,0.075,-14197,0.075,-14336,0.075,-16413,0.075,-19023,0.075,-23018,0.075,-18447,0.075,-18483,0.075,-22586,0.075,-19334,0.075,-21678,0.075,-21639,0.075,-25019,0.075,-18474,0.075,-19060,0.075,-28293,0.075,-13099,0.075,-20553,0.075,-19953,0.075,-20481,0.075,-20892,0.075,-25393,0.075,-6805,0.075,-27822,0.075,-21272,0.075,-25217,0.075,-22782,0.075,-20115,0.075,-20876,0.075,-6473,0.075,5063
0.077,-372,0.077,-4511,0.077,1687,0.077,1922,0.077,-7191,0.077,-19350,0.077,-22575,0.077,-16532,0.077,-8946,0.077,-13965,0.077,-7717,0.077,-7156,0.077,-9492,0.077,-11841,0.077,-21691,0.077,-17419,0.077,-11446,0.077,-17090,0.077,-12248,0.077,-12132,0.077,-13972,0.077,-17065,0.077,-21937,0.077,-20032,0.077,-16717,0.077,-20911,0.077,-17138,0.077,-19719,0.077,-20078,0.077,-24719,0.077,-21753,0.077,-21641,0.077,-25369,0.077,-19694,0.077,-20415,0.077,-19180,0.077,-20264,0.077,-20349,0.077,-25359,0.077,-13353,0.077,-25835,0.077,-21537,0.077,-23657,0.077,-21912,0.077,-20616,0.077,-22956,0.077,-13195,0.077,-4495
0.078,1327,0.078,-2631,0.078,3836,0.078,4247,0.078,-5346,0.078,-16892,0.078,-22337,0.078,-14282,0.078,-6246,0.078,-11359,0.078,-5909,0.078,-4842,0.078,-7393,0.078,-10640,0.078,-19769,0.078,-14887,0.078,-9363,0.078,-14857,0.078,-10661,0.078,-9753,0.078,-11702,0.078,-14807,0.078,-19800,0.078,-20135,0.078,-14575,0.078,-18983,0.078,-14795,0.078,-17494,0.078,-17964,0.078,-23306,0.078,-22811,0.078,-22017,0.078,-22079,0.078,-24053,0.078,-19624,0.078,-17752,0.078,-19062,0.078,-18996,0.078,-24109,0.078,-17329,0.078,-23273,0.078,-20880,0.078,-21792,0.078,-20466,0.078,-19826,0.078,-22889,0.078,-17230,0.078,-12127
0.08,2981,0.08,-563,0.08,5904,0.08,6387,0.08,-3482,0.08,-14478,0.08,-21011,0.08,-11718,0.08,-3379,0.08,-8453,0.08,-3997,0.08,-2516,0.08,-5440,0.08,-9189,0.08,-17761,0.08,-12403,0.08,-7038,0.08,-12594,0.08,-8844,0.08,-7443,0.08,-9395,0.08,-12516,0.08,-17304,0.08,-19304,0.08,-12143,0.08,-17004,0.08,-12850,0.08,-15409,0.08,-15559,0.08,-21193,0.08,-22143,0.08,-21253,0.08,-18706,0.08,-26254,0.08,-18575,0.08,-15846,0.08,-17373,0.08,-17121,0.08,-22209,0.08,-19289,0.08,-20328,0.08,-19422,0.08,-19658,0.08,-18391,0.08,-18429,0.08,-21658,0.08,-18860,0.08,-17433
0.082,4710,0.082,1346,0.082,7699,0.082,8362,0.082,-1564,0.082,-11823,0.082,-19416,0.082,-9278,0.082,-235,0.082,-5583,0.082,-1900,0.082,-59,0.082,-3486,0.082,-7775,0.082,-15613,0.082,-10139,0.082,-4329,0.082,-10473,0.082,-6836,0.082,-5385,0.082,-7027,0.082,-10299,0.082,-15111,0.082,-17790,0.082,-9581,0.082,-14734,0.082,-10876,0.082,-13192,0.082,-13306,0.082,-18765,0.082,-20441,0.082,-19513,0.082,-15502,0.082,-26497,0.082,-17087,0.082,-13799,0.082,-15439,0.082,-15313,0.082,-20087,0.082,-19392,0.082,-17651,0.082,-17599,0.082,-17637,0.082,-16036,0.082,-16473,0.082,-19987,0.082,-18630,0.082,-20244
0.083,6632,0.083,3400,0.083,9141,0.083,9901,0.083,410,0.083,-8898,0.083,-17361,0.083,-6869,0.083,3072,0.083,-2687,0.083,224,0.083,2269,0.083,-1501,0.083,-5998,0.083,-13446,0.083,-8223,0.083,-1684,0.083,-8407,0.083,-4888,0.083,-3374,0.083,-4870,0.083,-8100,0.083,-12899,0.083,-15973,0.083,-6928,0.083,-12198,0.083,-9162,0.083,-10943,0.083,-10920,0.083,-16307,0.083,-18274,0.083,-17356,0.083,-12432,0.083,-25371,0.083,-15188,0.083,-11817,0.083,-13649,0.083,-13425,0.083,-17884,0.083,-18706,0.083,-15110,0.083,-15769,0.083,-15501,0.083,-13675,0.083,-14340,0.083,-17848,0.083,-17248,0.083,-21285
0.085,8357,0.085,5419,0.085,10023,0.085,10567,0.085,2504,0.085,-5692,0.085,-15427,0.085,-4543,0.085,6307,0.085,403,0.085,2597,0.085,4579,0.085,773,0.085,-4138,0.085,-10926,0.085,-6719,0.085,722,0.085,-6451,0.085,-2952,0.085,-1288,0.085,-2631,0.085,-5822,0.085,-10809,0.085,-14010,0.085,-4152,0.085,-9522,0.085,-7159,0.085,-8699,0.085,-8515,0.085,-13754,0.085,-16055,0.085,-15059,0.085,-9625,0.085,-23696,0.085,-13265,0.085,-9703,0.085,-11606,0.085,-11506,0.085,-15551,0.085,-17294,0.085,-12513,0.085,-13656,0.085,-13090,0.085,-11228,0.085,-12451,0.085,-15475,0.085,-15302,0.085,-20634
0.087,9861,0.087,7215,0.087,10152,0.087,10461,0.087,4604,0.087,-2665,0.087,-13341,0.087,-2445,0.087,9269,0.087,3594,0.087,4728,0.087,6631,0.087,2966,0.087,-2067,0.087,-8429,0.087,-5067,0.087,3438,0.087,-4044,0.087,-757,0.087,394,0.087,-374,0.087,-3498,0.087,-8707,0.087,-11996,0.087,-1278,0.087,-6679,0.087,-5237,0.087,-6287,0.087,-6133,0.087,-11364,0.087,-13730,0.087,-12823,0.087,-7121,0.087,-21593,0.087,-11219,0.087,-7643,0.087,-9447,0.087,-9338,0.087,-13374,0.087,-15574,0.087,-9778,0.087,-11132,0.087,-10565,0.087,-8612,0.087,-10520,0.087,-13021,0.087,-13225,0.087,-18989
0.088,10881,0.088,8567,0.088,9750,0.088,9650,0.088,6729,0.088,723,0.088,-11311,0.088,-455,0.088,11946,0.088,6660,0.088,6612,0.088,8235,0.088,5260,0.088,2,0.088,-5762,0.088,-3313,0.088,6152,0.088,-1280,0.088,1263,0.088,2050,0.088,1555,0.088,-1315,0.088,-6662,0.088,-9715,0.088,1643,0.088,-3672,0.088,-2960,0.088,-3732,0.088,-3769,0.088,-8922,0.088,-11656,0.088,-10601,0.088,-4852,0.088,-19095,0.088,-8849,0.088,-5526,0.088,-7125,0.088,-7377,0.088,-11328,0.088,-13802,0.088,-7052,0.088,-8794,0.088,-8262,0.088,-6609,0.088,-8467,0.088,-10650,0.088,-11208,0.088,-16853
0.09,11425,0.09,9661,0.09,8653,0.09,8447,0.09,8416,0.09,4155,0.09,-9162,0.09,1691,0.09,14053,0.09,9295,0.09,7912,0.09,9248,0.09,7519,0.09,2315,0.09,-2960,0.09,-1408,0.09,8526,0.09,1582,0.09,3011,0.09,3748,0.09,3100,0.09,917,0.09,-4065,0.09,-7460,0.09,4819,0.09,-699,0.09,-689,0.09,-1315,0.09,-1472,0.09,-6588,0.09,-9627,0.09,-8684,0.09,-2715,0.09,-16691,0.09,-6741,0.09,-3246,0.09,-4964,0.09,-5077,0.09,-9362,0.09,-12225,0.09,-4121,0.09,-6449,0.09,-5913,0.09,-4620,0.09,-6832,0.09,-8136,0.09,-9195,0.09,-14419
0.092,11441,0.092,10274,0.092,7248,0.092,6650,0.092,9515,0.092,7457,0.092,-6818,0.092,3705,0.092,15354,0.092,11273,0.092,8782,0.092,9673,0.092,9267,0.092,4523,0.092,-193,0.092,791,0.092,10843,0.092,4361,0.092,4624,0.092,5500,0.092,4366,0.092,3304,0.092,-1373,0.092,-5288,0.092,7936,0.092,2181,0.092,1691,0.092,1154,0.092,598,0.092,-4217,0.092,-7695,0.092,-6828,0.092,-806,0.092,-14513,0.092,-4899,0.092,-802,0.092,-2581,0.092,-2700,0.092,-7461,0.092,-10461,0.092,-879,0.092,-4272,0.092,-3761,0.092,-2526,0.092,-5314,0.092,-5750,0.092,-6987,0.092,-11929
0.093,10831,0.093,10256,0.093,5609,0.093,5019,0.093,9934,0.093,10476,0.093,-4594,0.093,5694,0.093,15855,0.093,12500,0.093,8900,0.093,9409,0.093,10305,0.093,6551,0.093,2525,0.093,3253,0.093,13159,0.093,7143,0.093,5931,0.093,6790,0.093,5001,0.093,5299,0.093,1327,0.093,-3230,0.093,10744,0.093,4875,0.093,3718,0.093,3636,0.093,2609,0.093,-1927,0.093,-5641,0.093,-5085,0.093,1282,0.093,-12139,0.093,-3063,0.093,1422,0.093,-576,0.093,-232,0.093,-5597,0.093,-8572,0.093,2469,0.093,-2172,0.093,-1939,0.093,-292,0.093,-3574,0.093,-3538,0.093,-4939,0.093,-9544
0.095,9607,0.095,9853,0.095,4117,0.095,3695,0.095,9530,0.095,13181,0.095,-2467,0.095,7593,0.095,15511,0.095,12796,0.095,8547,0.095,8432,0.095,10713,0.095,8279,0.095,5424,0.095,5312,0.095,14702,0.095,9192,0.095,6579,0.095,7728,0.095,5030,0.095,7017,0.095,3953,0.095,-1070,0.095,13000,0.095,6947,0.095,5473,0.095,5849,0.095,4327,0.095,265,0.095,-3704,0.095,-3180,0.095,3193,0.095,-9801,0.095,-1101,0.095,3563,0.095,1052,0.095,1890,0.095,-3459,0.095,-6725,0.095,5462,0.095,-478,0.095,-532,0.095,1596,0.095,-1946,0.095,-1435,0.095,-2689,0.095,-7252
0.097,8252,0.097,9169,0.097,2680,0.097,2622,0.097,8364,0.097,14775,0.097,-316,0.097,9089,0.097,14429,0.097,12006,0.097,7675,0.097,7346,0.097,10290,0.097,9233,0.097,7935,0.097,7174,0.097,15691,0.097,10185,0.097,6741,0.097,8109,0.097,4835,0.097,8405,0.097,6608,0.097,649,0.097,14616,0.097,8456,0.097,6668,0.097,7694,0.097,5799,0.097,2463,0.097,-1569,0.097,-1382,0.097,4812,0.097,-7783,0.097,557,0.097,5343,0.097,2626,0.097,4083,0.097,-1353,0.097,-4551,0.097,8082,0.097,1070,0.097,664,0.097,3769,0.097,-487,0.097,849,0.097,-432,0.097,-4955
0.098,6723,0.098,8202,0.098,1761,0.098,1766,0.098,6674,0.098,15706,0.098,1632,0.098,9930,0.098,12777,0.098,10547,0.098,6583,0.098,6155,0.098,9128,0.098,9348,0.098,9901,0.098,8507,0.098,15978,0.098,10564,0.098,6431,0.098,7936,0.098,4169,0.098,9359,0.098,8777,0.098,2380,0.098,15242,0.098,9076,0.098,7019,0.098,9147,0.098,6976,0.098,4547,0.098,449,0.098,602,0.098,6025,0.098,-5801,0.098,2164,0.098,6606,0.098,4266,0.098,5738,0.098,795,0.098,-2233,0.098,10271,0.098,2443,0.098,1402,0.098,5221,0.098,1321,0.098,3029,0.098,1973,0.098,-2832
0.1,5197,0.1,7170,0.1,1102,0.1,1760,0.1,4863,0.1,15596,0.1,3047,0.1,10321,0.1,10652,0.1,8758,0.1,5108,0.1,5142,0.1,7696,0.1,8588,0.1,11242,0.1,9109,0.1,15471,0.1,10026,0.1,5498,0.1,6949,0.1,3172,0.1,9376,0.1,10656,0.1,3872,0.1,15258,0.1,9130,0.1,6845,0.1,9911,0.1,7886,0.1,6267,0.1,2423,0.1,2455,0.1,6628,0.1,-3807,0.1,3372,0.1,7255,0.1,5360,0.1,7066,0.1,2650,0.1,-19,0.1,11473,0.1,3532,0.1,1600,0.1,6359,0.1,2837,0.1,5074,0.1,4386,0.1,-627
0.102,3738,0.102,6378,0.102,905,0.102,2091,0.102,3251,0.102,14598,0.102,4354,0.102,10143,0.102,8144,0.102,6541,0.102,3571,0.102,4515,0.102,6118,0.102,7409,0.102,11631,0.102,8942,0.102,14375,0.102,8661,0.102,4131,0.102,5621,0.102,2042,0.102,9052,0.102,11825,0.102,5014,0.102,14579,0.102,8255,0.102,6081,0.102,9991,0.102,8166,0.102,7603,0.102,3909,0.102,4212,0.102,6125,0.102,-1965,0.102,4064,0.102,7576,0.102,6030,0.102,7838,0.102,3852,0.102,1881,0.102,11558,0.102,4048,0.102,1389,0.102,6467,0.102,3839,0.102,6894,0.102,6998,0.102,1322
0.103,2681,0.103,5757,0.103,1186,0.103,2824,0.103,2082,0.103,12853,0.103,5106,0.103,9374,0.103,5715,0.103,4259,0.103,2103,0.103,4348,0.103,4836,0.103,5827,0.103,11000,0.103,8486,0.103,12959,0.103,7042,0.103,2679,0.103,4048,0.103,995,0.103,8050,0.103,12271,0.103,5650,0.103,13257,0.103,7079,0.103,4835,0.103,9321,0.103,8097,0.103,8485,0.103,5058,0.103,5351,0.103,5184,0.103,-253,0.103,3977,0.103,7580,0.103,6324,0.103,8141,0.103,4184,0.103,3309,0.103,11009,0.103,4260,0.103,947,0.103,5935,0.103,4357,0.103,8310,0.103,9449,0.103,3291
0.105,1757,0.105,5166,0.105,2116,0.105,3984,0.105,1383,0.105,11089,0.105,5180,0.105,8308,0.105,3300,0.105,2134,0.105,901,0.105,4202,0.105,3903,0.105,4448,0.105,9786,0.105,7347,0.105,11425,0.105,5333,0.105,1134,0.105,2546,0.105,-242,0.105,6768,0.105,11985,0.105,6087,0.105,11425,0.105,5138,0.105,3064,0.105,8226,0.105,7529,0.105,8732,0.105,5559,0.105,6174,0.105,3677,0.105,1323,0.105,3501,0.105,7106,0.105,5882,0.105,7862,0.105,3871,0.105,4238,0.105,9634,0.105,4070,0.105,0,0.105,4443,0.105,4463,0.105,9069,0.105,11778,0.105,5054
0.107,1413,0.107,4940,0.107,3463,0.107,5725,0.107,1489,0.107,8723,0.107,4853,0.107,6960,0.107,1109,0.107,243,0.107,-103,0.107,4444,0.107,3410,0.107,3276,0.107,7958,0.107,6085,0.107,10121,0.107,3319,0.107,-518,0.107,1158,0.107,-1292,0.107,5241,0.107,11067,0.107,5751,0.107,9391,0.107,3049,0.107,1428,0.107,6676,0.107,6763,0.107,8326,0.107,5446,0.107,6369,0.107,1792,0.107,2587,0.107,2432,0.107,6484,0.107,4806,0.107,7355,0.107,2786,0.107,4590,0.107,7664,0.107,3228,0.107,-1032,0.107,2805,0.107,3598,0.107,9226,0.107,13386,0.107,6567
0.108,1382,0.108,5327,0.108,5529,0.108,7750,0.108,2000,0.108,6319,0.108,4102,0.108,5685,0.108,-634,0.108,-1643,0.108,-423,0.108,4938,0.108,3202,0.108,2685,0.108,5729,0.108,4781,0.108,9213,0.108,1702,0.108,-1916,0.108,-15,0.108,-1902,0.108,3985,0.108,9235,0.108,5141,0.108,7115,0.108,405,0.108,-324,0.108,5011,0.108,5719,0.108,7450,0.108,4649,0.108,5809,0.108,-111,0.108,3444,0.108,1186,0.108,5673,0.108,3587,0.108,6311,0.108,1021,0.108,4720,0.108,5390,0.108,2155,0.108,-2310,0.108,661,0.108,2529,0.108,8864,0.108,14165,0.108,7521
0.11,1961,0.11,6201,0.11,8119,0.11,10294,0.11,2897,0.11,4112,0.11,2830,0.11,4546,0.11,-1701,0.11,-3030,0.11,-264,0.11,5764,0.11,3489,0.11,2311,0.11,3342,0.11,3663,0.11,8557,0.11,525,0.11,-2948,0.11,-653,0.11,-2121,0.11,2874,0.11,7197,0.11,4138,0.11,4651,0.11,-2046,0.11,-1720,0.11,3383,0.11,4740,0.11,6116,0.11,3563,0.11,4607,0.11,-1825,0.11,3484,0.11,-137,0.11,4681,0.11,2347,0.11,5113,0.11,-826,0.11,4355,0.11,3115,0.11,987,0.11,-3631,0.11,-1147,0.11,1146,0.11,7951,0.11,13930,0.11,8154
0.112,2898,0.112,7691,0.112,11246,0.112,13294,0.112,4406,0.112,2194,0.112,1600,0.112,3647,0.112,-2395,0.112,-3986,0.112,456,0.112,6900,0.112,3892,0.112,2460,0.112,1151,0.112,2718,0.112,8484,0.112,-597,0.112,-3519,0.112,-764,0.112,-2091,0.112,2289,0.112,5103,0.112,2886,0.112,2429,0.112,-4553,0.112,-2750,0.112,2235,0.112,3879,0.112,4631,0.112,2158,0.112,3242,0.112,-3548,0.112,2678,0.112,-1237,0.112,3660,0.112,1342,0.112,4029,0.112,-2670,0.112,3853,0.112,639,0.112,-340,0.112,-5169,0.112,-2806,0.112,-290,0.112,6883,0.112,12966,0.112,8079
0.113,4427,0.113,9976,0.113,14726,0.113,17032,0.113,6331,0.113,96,0.113,612,0.113,3231,0.113,-2459,0.113,-4366,0.113,1601,0.113,8537,0.113,4729,0.113,2690,0.113,-1208,0.113,2393,0.113,8851,0.113,-1221,0.113,-3683,0.113,-397,0.113,-1539,0.113,2115,0.113,2994,0.113,1404,0.113,563,0.113,-6318,0.113,-3196,0.113,1586,0.113,3046,0.113,3097,0.113,626,0.113,1384,0.113,-4759,0.113,1186,0.113,-2378,0.113,2971,0.113,689,0.113,3015,0.113,-4429,0.113,2840,0.113,-1831,0.113,-1564,0.113,-6335,0.113,-3963,0.113,-1821,0.113,5830,0.113,11458,0.113,7429
0.115,6230,0.115,12769,0.115,18670,0.115,21279,0.115,8442,0.115,-1392,0.115,-347,0.115,3484,0.115,-2134,0.115,-4180,0.115,3456,0.115,10563,0.115,6088,0.115,3321,0.115,-3356,0.115,2565,0.115,9671,0.115,-1310,0.115,-3029,0.115,423,0.115,-449,0.115,2413,0.115,1122,0.115,293,0.115,-868,0.115,-7793,0.115,-3153,0.115,1572,0.115,2339,0.115,1783,0.115,-627,0.115,-713,0.115,-5512,0.115,-800,0.115,-3204,0.115,2383,0.115,335,0.115,2099,0.115,-5786,0.115,1793,0.115,-4044,0.115,-2212,0.115,-7664,0.115,-4703,0.115,-3048,0.115,4799,0.115,9728,0.115,6248
0.117,8697,0.117,15836,0.117,22962,0.117,26145,0.117,11120,0.117,-2326,0.117,-1024,0.117,4070,0.117,-1452,0.117,-3324,0.117,5613,0.117,13019,0.117,7958,0.117,4069,0.117,-5013,0.117,3173,0.117,10913,0.117,-1134,0.117,-1884,0.117,2041,0.117,1096,0.117,3251,0.117,-205,0.117,-669,0.117,-1947,0.117,-8559,0.117,-2425,0.117,2060,0.117,2004,0.117,892,0.117,-1441,0.117,-2628,0.117,-5665,0.117,-2901,0.117,-3621,0.117,2338,0.117,358,0.117,1565,0.117,-6735,0.117,334,0.117,-5708,0.117,-2511,0.117,-8458,0.117,-5001,0.117,-4272,0.117,3946,0.117,7921,0.117,4862
0.118,11762,0.118,19228,0.118,27802,0.118,31443,0.118,14241,0.118,-2927,0.118,-1076,0.118,5223,0.118,-478,0.118,-2107,0.118,8346,0.118,15619,0.118,10189,0.118,5352,0.118,-6198,0.118,4426,0.118,12568,0.118,-625,0.118,-480,0.118,4176,0.118,3289,0.118,4506,0.118,-1171,0.118,-1005,0.118,-2430,0.118,-8904,0.118,-1216,0.118,3185,0.118,1979,0.118,621,0.118,-1888,0.118,-4011,0.118,-5346,0.118,-4743,0.118,-3624,0.118,2607,0.118,796,0.118,1465,0.118,-7316,0.118,-1005,0.118,-7024,0.118,-2537,0.118,-8898,0.118,-5134,0.118,-5227,0.118,3383,0.118,6602,0.118,3324
